file_name,group_label,subtype_label,major_category,file_name_clean,file_path,match_method,file_exists,spectrum_id,parsed_file_name,mineral_species,source_id,source_type,spectrum_type,excitation_nm,instrument,data_level,orientation,sample_provenance,measurement_conditions,label_basis,reference,source_note,spectral_min_cm-1,spectral_max_cm-1,n_original_points,spectral_range_cm-1,file_sha256,parent_group,preprocessing_planned,augmentation_used,qc_status,qc_reason,recommended_action,split_main,split_zero_shot_protocol,sherloc_region,sherloc_target,sherloc_scan_name,sherloc_sheet_name,sherloc_point_name,sherloc_label_column,sherloc_label_status,paper_table1_superclass,paper_table1_superclass_candidates,sherloc_training_label_usable,sherloc_source_raman_csv,sherloc_standard_workbook,Mg#,Fe#,Ca#,Na#,K#,wave,formula,Unnamed: 10,Unnamed: 11,rruff_header_file,rruff_official_name,rruff_official_id,rruff_ideal_chemistry,rruff_locality,rruff_owner,rruff_source,rruff_description,rruff_status,rruff_url,rruff_measured_chemistry,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis
SHERLOC_garde_detail_500_2.1_Point_24_label1_Olivine,Olivine,olivine,Olivine,SHERLOC_garde_detail_500_2.1_Point_24_label1_Olivine,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_24_label1_Olivine.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0224,SHERLOC_garde_detail_500_2.1_Point_24_label1_Olivine.csv,olivine,ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_2.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,d37ee7b065633845d911f1fffb0e9a679522a09789bb8c1f9e7dbc5831e755c6,SHERLOC_Garde_detail_500_2.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_2,detail_500_2.1,Point_24,minerall_type1,supported_table1_closed_set,Olivine,Olivine,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_2.1_Point_24_label2_Carbonate,Carbonate,carbonate,Carbonate,SHERLOC_garde_detail_500_2.1_Point_24_label2_Carbonate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_24_label2_Carbonate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0225,SHERLOC_garde_detail_500_2.1_Point_24_label2_Carbonate.csv,carbonate,ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_2.1, column minerall_type2; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,d37ee7b065633845d911f1fffb0e9a679522a09789bb8c1f9e7dbc5831e755c6,SHERLOC_Garde_detail_500_2.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_2,detail_500_2.1,Point_24,minerall_type2,supported_table1_closed_set,Carbonate,Carbonate,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_2.1_Point_25_label1_Olivine,Olivine,olivine,Olivine,SHERLOC_garde_detail_500_2.1_Point_25_label1_Olivine,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_25_label1_Olivine.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0226,SHERLOC_garde_detail_500_2.1_Point_25_label1_Olivine.csv,olivine,ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_2.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,4e9bf87978a1b2135b033c3ee0c270d82f5447f3b1376a8374e80d5636c10c02,SHERLOC_Garde_detail_500_2.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_2,detail_500_2.1,Point_25,minerall_type1,supported_table1_closed_set,Olivine,Olivine,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_2.1_Point_26_label1_Olivine,Olivine,olivine,Olivine,SHERLOC_garde_detail_500_2.1_Point_26_label1_Olivine,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_26_label1_Olivine.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0227,SHERLOC_garde_detail_500_2.1_Point_26_label1_Olivine.csv,olivine,ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_2.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,3583099877e1a21ba3054c912edfbabedef3a57c8062ecdb4084db06fe09a9ae,SHERLOC_Garde_detail_500_2.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_2,detail_500_2.1,Point_26,minerall_type1,supported_table1_closed_set,Olivine,Olivine,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_2.1_Point_27_label1_Olivine,Olivine,olivine,Olivine,SHERLOC_garde_detail_500_2.1_Point_27_label1_Olivine,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_27_label1_Olivine.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0228,SHERLOC_garde_detail_500_2.1_Point_27_label1_Olivine.csv,olivine,ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_2.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,aa904c436f290ab77988f39974143f5c19706fd5cdbf0da06f1ad4a58dad82d4,SHERLOC_Garde_detail_500_2.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_2,detail_500_2.1,Point_27,minerall_type1,supported_table1_closed_set,Olivine,Olivine,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_2.1_Point_27_label2_Carbonate,Carbonate,carbonate,Carbonate,SHERLOC_garde_detail_500_2.1_Point_27_label2_Carbonate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_27_label2_Carbonate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0229,SHERLOC_garde_detail_500_2.1_Point_27_label2_Carbonate.csv,carbonate,ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_2.1, column minerall_type2; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,aa904c436f290ab77988f39974143f5c19706fd5cdbf0da06f1ad4a58dad82d4,SHERLOC_Garde_detail_500_2.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_2,detail_500_2.1,Point_27,minerall_type2,supported_table1_closed_set,Carbonate,Carbonate,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_2.1_Point_30_label1_Olivine,Olivine,olivine,Olivine,SHERLOC_garde_detail_500_2.1_Point_30_label1_Olivine,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_30_label1_Olivine.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0230,SHERLOC_garde_detail_500_2.1_Point_30_label1_Olivine.csv,olivine,ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_2.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,bc85a73ec9a50bdeea4b8093b17dc20726f9ab421f4e5f200b136633a0738847,SHERLOC_Garde_detail_500_2.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_2,detail_500_2.1,Point_30,minerall_type1,supported_table1_closed_set,Olivine,Olivine,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_2.1_Point_31_label1_Olivine,Olivine,olivine,Olivine,SHERLOC_garde_detail_500_2.1_Point_31_label1_Olivine,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_31_label1_Olivine.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0231,SHERLOC_garde_detail_500_2.1_Point_31_label1_Olivine.csv,olivine,ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_2.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,2e6a7d13b5131d3f15e88ce750cf8ee9de5637374c43667916e13efc71cde757,SHERLOC_Garde_detail_500_2.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_2,detail_500_2.1,Point_31,minerall_type1,supported_table1_closed_set,Olivine,Olivine,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_2.1_Point_36_label1_Carbonate,Carbonate,carbonate,Carbonate,SHERLOC_garde_detail_500_2.1_Point_36_label1_Carbonate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_36_label1_Carbonate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0232,SHERLOC_garde_detail_500_2.1_Point_36_label1_Carbonate.csv,carbonate,ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_2.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,837154b4c6869b20c31dbd9ec53862e7c8c093248840f1b79d416d6f2a49ec26,SHERLOC_Garde_detail_500_2.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_2,detail_500_2.1,Point_36,minerall_type1,supported_table1_closed_set,Carbonate,Carbonate,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_2.1_Point_37_label1_Carbonate,Carbonate,carbonate,Carbonate,SHERLOC_garde_detail_500_2.1_Point_37_label1_Carbonate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_37_label1_Carbonate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0233,SHERLOC_garde_detail_500_2.1_Point_37_label1_Carbonate.csv,carbonate,ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_2.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,96d79933f2323a73101d701cf5ab1c220fd82acc9664414dea5cde8ffd024987,SHERLOC_Garde_detail_500_2.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_2,detail_500_2.1,Point_37,minerall_type1,supported_table1_closed_set,Carbonate,Carbonate,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_2.1_Point_38_label1_Carbonate,Carbonate,carbonate,Carbonate,SHERLOC_garde_detail_500_2.1_Point_38_label1_Carbonate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_38_label1_Carbonate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0234,SHERLOC_garde_detail_500_2.1_Point_38_label1_Carbonate.csv,carbonate,ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_2.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,bd9d4cd39984f663bb1f7227d353e8a7a90865ffac68e2791777274fc1026c9e,SHERLOC_Garde_detail_500_2.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_2,detail_500_2.1,Point_38,minerall_type1,supported_table1_closed_set,Carbonate,Carbonate,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_2.1_Point_38_label2_Olivine,Olivine,olivine,Olivine,SHERLOC_garde_detail_500_2.1_Point_38_label2_Olivine,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_38_label2_Olivine.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0235,SHERLOC_garde_detail_500_2.1_Point_38_label2_Olivine.csv,olivine,ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_2.1, column minerall_type2; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,bd9d4cd39984f663bb1f7227d353e8a7a90865ffac68e2791777274fc1026c9e,SHERLOC_Garde_detail_500_2.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_2,detail_500_2.1,Point_38,minerall_type2,supported_table1_closed_set,Olivine,Olivine,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
